,ID,Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Surprise,Joking
6261,1245212391794569216,time seems to be moving faster daily in 2020  one can look back to february  1 month from now  remember a simpler time  pandemic coronavirus,1,0,0,0,1,1,0,0,0,0,0
6262,1245212392075788290,maze fuck this quarantine fuck corona virus fuck the system fuck whoever has the cure and is not releasing it just fuck everything man,0,0,0,0,0,0,1,0,0,0,0
6263,1245212397117243392,thank you  corona k liye hamare murshad shuff shuff walay he kafi hain,1,0,0,0,0,0,0,0,0,0,1
6264,1245212404427808768,i sympathize with those compatriots who lost their loved ones this year due to the corona virus and express my condolences  stay home,1,0,1,0,0,0,0,0,0,0,0
6265,1245212405212368897,started buying the large bottles of wine so i wouldnt have more empties than i have days in quarantine strategies coronavirus workfromhome,1,0,0,1,0,0,0,0,0,1,1
6266,1245212413290524677,man corona really have me canceling my recital i was going to play tf outta my viola for my last show but corona fucked everything up,0,0,0,0,0,1,1,0,0,0,0
6267,1245212416675385345,waiting for jesus to jump out of the clouds and say april fools 2020 coronavirus stay home,0,0,0,0,0,0,0,0,0,0,1
6268,1245212442323451905,guys  guys  have we considered trying to make a peace agreement with the corona virus ,0,0,0,0,0,0,0,0,0,0,1
6269,1245212459478081536,any idea of accepting head shave challenge for nurse who worked against corona coronavirus 19       ,0,1,0,0,0,0,1,0,0,0,0
6270,1245212459797024768,1crore 50 lakh user disappeared in china  clearly china killed them as they were infected by this coronavirus chinavirus,0,0,0,0,0,0,0,1,0,0,0
6271,1245212471402651648,prayers to the families fighting this corona virus  stay strong ,0,0,1,0,0,0,0,0,0,0,0
6272,1245212474179293198,really hoping that tomorrow they say that this corona virus crap was a april fools joke tuskegee rys20,1,0,0,0,0,0,0,0,0,0,1
6273,1245212476838305793,coronavirus updates twenty new coronavirus cases in mp  total jumps to 86  official india fights coronavirus coronavirus,0,0,0,0,0,0,0,0,1,0,0
6274,1245212479837343744,most used words today  corona  cum  bend  round  blow      ,0,0,0,1,0,0,0,0,0,1,1
6275,1245212480000995330,yall know today april fools   what if everybody get a notification saying the coronavirus was all a joke  ,0,0,0,0,0,0,0,0,0,0,1
6276,1245212492994875396,they would literally have to put me to sleep to take that mf coronavirus test    i salute mfs for that shit,0,0,0,0,1,0,1,0,0,0,1
6277,1245212505758105601,surely nation clapped at it on 22nd march for the clown s request pmcares coronavirus india,0,0,0,0,0,0,1,0,0,0,1
6278,1245212518022369281,me and planning a trip to cali once all this corona bs is over,1,0,0,0,0,0,0,0,0,0,0
6279,1245212530428895232,from cockroach on your bed to corona in your blood april 1st updated,0,0,0,1,0,0,0,0,0,0,1
6280,1245212531385233411,think of the coronavirus as the flu  lt  voice what a imbecile  the commander and chief is a moron ,0,0,0,0,0,0,1,0,0,0,0
6281,1245212542508478464,coronavirus  i will take your weak  old and young  i came for blood  us  we have blood to spare ,0,0,0,1,0,0,1,0,0,0,1
6282,1245212542919737344,i got a yankee varsity i havent wore cause i wanted to wear it to a mets game or a yankee game corona me daio la grasa,0,1,0,0,0,1,1,0,0,0,0
6283,1245212563329122306,mainland china reports 130 new asymptomatic coronavirus cases on march 31,0,0,0,0,0,0,0,0,1,0,0
6284,1245212572250341378,coronavirus china originated virus in december 2019 muslims is spreader    coronavirus muslims delhimarkaj,0,0,0,1,0,0,0,0,0,1,0
6285,1245212606002081793,i was heading home at 6 50 pm but seeing pipo running     could there be a corona virus marathon i was not aware of,0,0,0,0,0,1,0,0,0,0,1
6286,1245212610452008960,any idea of accepting head shave challenge for nurse who worked against corona coronavirus 19       ,0,1,0,0,1,0,0,0,0,1,0
6287,1245212618123440133,i wish coronavirus is just an april fools day prank  itd really be a happy april fools day ,1,0,0,1,0,0,0,0,0,0,0
6288,1245212623735418881,coronavirus china originated virus in december 2019 muslims is spreader    coronavirus muslims delhimarkaj,0,0,0,0,0,0,1,1,0,1,0
6289,1245212626210025473,wonder how many aprils fools corona virus jokes are gonna be on my feed tomorrow,0,0,0,0,0,0,1,0,0,1,0
6290,1245212626680000512,me and the corona virus got some shit in common laugh my a   off     dont nobody want us including the people that got us,0,0,0,0,0,1,0,0,0,0,1
6291,1245212626767892480,coronavirus cases top 850 000 globally coronavirus coronavirus india coronavirus corona,0,0,0,0,0,0,0,0,1,0,0
6292,1245212643897397250,march  in like a lamb  out like a zombie apocalypse scary motherfucking coronavirus lion ,0,0,0,0,0,0,0,0,0,0,1
6293,1245212664965423104,all the persons are   that take part in jalsa are may be infected   novel corona virus 19 delhi mosque,0,0,0,1,1,0,0,0,1,0,0
6294,1245212668618838019,we gonna keep i have coronavirus outta the april fools jokes or ,0,0,0,0,0,0,1,0,0,1,1
6295,1245212689288355852,corona virus test will be a requirement for lots of things when this all over    crazy times ahead,0,0,0,0,1,0,0,0,0,1,0
6296,1245212689674240002,pakistan reports 93 new cases bringing total confirmed cases there to 2 031 and 26 total deaths  coronavirus coronavirus coronavirus outbreak,0,0,0,0,0,0,0,0,1,0,0
6297,1245212690114662401,is it me or a lot of chicks are posting their niggas that they never had and been with them like a year because of this corona virus ,0,0,0,0,0,0,1,0,0,0,1
6298,1245212694652653568,delhi  a doctor working at a delhi government hospital has tested positive for coronavirus ,0,0,0,0,0,0,0,0,1,0,0
6299,1245212694665281536,quick  name one person not being treated for corona virus because they dont have obamamcare  one ,0,1,0,0,0,0,0,0,0,1,1
6300,1245212715733270528,any idea of accepting head shave challenge for nurse who worked against corona coronavirus 19       ,0,0,0,0,1,0,1,0,0,0,0
6301,1245212718447149057,great compare   contrast chart on coronavirus symptoms vs  other illnesses  thanks stopthespread,0,1,0,0,0,0,0,0,0,0,0
6302,1245212747844980744,what if the reason the corona test goes so far up your nose is bc theyre infecting you with it   ,0,0,0,0,0,0,0,1,0,0,1
6303,1245212758074961927,why amidst this whole coronavirus pandemic  crisis  are countries rolling out 5g  signing bill s into law  we need to focus ,0,0,0,1,0,0,1,1,0,0,0
6304,1245212768761937920,its confirmed   smoking halfies as a teenager you found on the ground made you immune to corona,0,0,0,0,0,0,0,0,0,0,1
6305,1245212769038696448,any idea of accepting head shave challenge for nurse who worked against corona coronavirus 19       ,0,1,0,0,1,0,0,0,0,0,1
6306,1245212774344478720,what a vile thoroughly disgusting group of people  corona cannot kill them soon enough ,0,0,0,0,0,0,1,0,0,0,0
6307,1245212786453393408,corona after making world tour become muslim in india stay homeindia stayawarestaysafe mediavirus,1,0,0,0,0,0,1,1,0,0,0
6308,1245212799053312000,ill be pissed if corona causes my dogs to live longer than me   theyll be so sad,0,0,0,1,1,1,0,0,0,0,0
6309,1245212811443068928,any idea of accepting head shave challenge for nurse who worked against corona coronavirus 19       ,0,1,0,0,1,0,0,0,0,0,1
6310,1245212819542274050,coronavirus coronavirus summary count coronavirus cases  859 032 deaths  42 322 recovered  178 101,0,0,0,0,0,0,0,0,1,0,0
6311,1245212840933363712,aint never ate so much pussy in my life come on corona im down bad in this house,0,0,0,0,0,1,0,0,0,0,1
6312,1245212890635718656,any idea of accepting head shave challenge for nurse who worked against corona coronavirus 19       ,0,1,0,0,1,0,1,0,0,0,0
6313,1245212894729515008,but the way this corona set up im probably not getting my bottom row power chains no time soon,0,0,0,0,0,1,1,0,0,0,0
6314,1245212899657703424,leave it to republicans to find new ways to kill americans within a pandemic  coronavirus gopdepravity,0,0,0,1,0,0,1,0,0,0,0
6315,1245212900257607685,ill tweeting 25 8 cuz im bored in the house i repeat im in thee house bored quarantine life coronavirus lockdown selenaquintanilla,0,0,0,0,0,1,0,0,0,0,1
6316,1245212933069721601,if anyone is thinking about celebrate april fools this year by pretending to have coronavirus,0,0,0,0,0,0,1,0,0,0,1
6317,1245212946327842818,alright its april fools  so when is the cdc going to say sike about the coronavirus,0,0,0,0,0,0,0,0,0,0,1
6318,1245212949905641472,it is april fool s today  let us not be idiots and prank or scare people about the corona virus today  stay at homesa,1,0,0,0,0,1,1,0,0,0,0
6319,1245212999612276738,corona virus got females textin me from months ago sending their location tonight i think tf not honey  ,0,0,0,0,0,0,0,0,0,0,1
6320,1245213054087966720,combat misinformation about coronavirus by reporting rumors and relying on trusted sources ,1,0,0,0,0,0,1,0,0,0,0
6321,1245213062422020096,how many coronavirus and april fools memes tweets we guna get today ,0,0,0,0,0,0,1,0,0,1,0
6322,1245213089307463680,due to the current coronavirus crisis  april fools day has been postponed until 2021  coronavirus,0,0,0,0,0,0,0,0,0,0,1
6323,1245213089416568832,ugh corona killed my favorite street wear boutiques bm im so upset,0,0,0,0,0,1,1,0,0,0,0
6324,1245213121939111942,so mad i moved right when all this corona mess started  i cant even shop how i want to,0,0,0,0,1,1,0,0,0,0,0
6325,1245213122257989632,indian media is all about hindu muslim even in pandemic  muslims coronavirus struggle lockdown coronavirus coronavirus,0,0,0,1,0,0,1,0,0,1,0
6326,1245213129916608512,corona virus was just a joke guys dont worry april fools april foolsisoverparty,0,0,0,0,0,0,0,0,0,0,1
6327,1245213139378950144,puducherry   2 new coronavirus cases   both returned from delhi mosque total cases   3 coronavirus india corona,0,0,0,0,0,0,0,0,1,1,0
6328,1245213154767855617,a man hid his coronavirus symptoms to join his wife in a    hospital maternity ward  she ended up infected also ,0,0,0,0,0,1,0,0,0,1,0
6329,1245213156294774785,during coronavirus  blacks gripe about food and rightfully so  whites bona wants alcohol and cigarettes  this is too deep if one imagines ,0,0,0,0,0,0,0,0,0,1,1
6330,1245213164091904000,damn i forgot april fools day existed i have like no planned jokes this year  jk i have corona,0,0,0,0,0,1,0,0,0,0,1
6331,1245213175819030529,hy god india is butifull country plz help corona vairus  ,0,0,1,0,0,0,0,0,0,0,0
6332,1245213184086212612,watching news and waiting for them to declare this corona was nothing but an april fool  coronavirus april fool,1,0,0,1,0,0,0,0,0,0,1
6333,1245213209654632449,trying to plan my bday but praying that this corona is over and social distancing is clear,0,0,1,0,0,0,0,0,0,0,0
6334,1245213218391224322,puducherry   2 new coronavirus cases   both returned from delhi mosque total cases   3 coronavirus india corona,0,0,0,0,0,1,0,0,1,0,0
6335,1245213226406539264,how to sell your car with social distancing   8 tips to be on protect yourself and others  sellingcar privatesale coronavirus,1,0,0,0,0,0,0,0,0,0,0
6336,1245213230638694404,please do not do me april fool  god will not switch your blessing source off o    happynewmonth dontrushchallenge coronavirus,0,0,0,0,0,1,1,0,0,0,1
6337,1245213231422922752,govt  must strictly ban muslims jamaat in india who is responsible for spreading corona virus in the country,0,0,0,0,0,0,1,0,0,1,0
6338,1245213231569928192,what if coronavirus really is a terrorist attack on the usa but the government doesnt want us to know,0,0,0,0,0,0,0,1,0,0,0
6339,1245213235281829888,happy april fucking fools  can the government announce corona to be a hoax already,0,0,0,0,0,0,1,1,0,0,0
6340,1245213252453187586,more americans are going to die from coronavirus than died in world war one  think about that ,0,0,0,1,0,0,0,1,0,0,0
6341,1245213264549752839,the worst part about coronavirus is not being able to keep it simple  stupid the homies good night,0,0,0,0,0,1,0,0,0,0,1
6342,1245213265010937858,for your information pretending you have coronavirus 19 as an april fools day prank is both uncool and lame  dont be uncool and lame  coronavirus april fools day,1,0,0,0,0,0,1,0,0,0,0
6343,1245213268529930245,and they r trying to make it communal    stay united and fight against coronavirus not with religion,1,0,0,0,0,0,1,0,0,0,0
6344,1245213277656961025,just for the record   april fools day is cancelled  signed corona virus ,0,0,0,0,0,0,1,0,0,0,1
6345,1245213284866772992,the social determinants of health still apply during a pandemic  even more  sdoh coronavirus,0,0,0,0,0,0,1,0,0,1,0
6346,1245213285839818752,breaking news   espn tennis broadcaster and tennis player patrick mcenroe tests positive for coronavirus,0,0,0,0,0,0,0,0,1,0,0
6347,1245213288826314752,saw some boul wearin a mask nd gloves earlier but no coat pneumonia gon get him before corona do,0,0,0,0,1,1,0,0,0,0,1
6348,1245213290118221830,happy new month to you all from corona babies to quarantine babies we cherish you all,1,0,0,0,0,0,0,0,0,0,1
6349,1245213310548463617,if this corona shit doesnt end  i will end myself cause im sick of it bro,0,0,0,1,0,0,1,0,0,0,0
6350,1245213322108174336,i remember when they warned us about corona virus but everyone was hurting over the death of kobe,0,0,0,0,0,1,0,0,0,0,0
6351,1245213326843379713,corona is just hype or real threat  give logical explanation if anyone have coronavirus india versus coronavirus pmcares viruscorona coronavirus,0,0,0,0,0,0,0,1,0,0,0
6352,1245213327547981825,  has postponed their asia tour to march 2021  i held on to the ticket  now corona better not fuck me over ,0,0,0,0,1,0,1,0,0,0,0
6353,1245213360922284036,my neighbors keep coughing    coronavirus better be as ignorant as my landlord pretends to be about how thin these walls are coronavirusjokes,0,0,0,0,1,0,0,0,0,0,1
6354,1245213386532622337,i do not know who needs to hear this  but telling people you have corona virus is not an acceptable april fools joke  coronavirus,0,0,0,0,0,0,1,0,0,0,0
6355,1245213399203508224,corona        ultimate joint venture by china   pakistan      to destroy d world  ,0,0,0,0,0,0,0,1,0,0,1
6356,1245213403863490563,i dont know why everybodys so worried about catching the corona virus  im more worried about catching feelings that stuff hurts ,0,0,0,0,1,0,0,0,0,0,1
6357,1245213415439654913,a comforting corona metric is that doctors nurses in la still have time to like me on hinge,1,0,0,0,0,0,0,0,0,0,1
6358,1245213423467507712,they discovered a plant that prevents against coronavirus  plant your ass on the sofa and dont leave home,0,0,0,0,0,0,0,0,0,0,1
6359,1245213424042172416,even after this whole corona virus is over plz stay 6 feet away from me at all times,1,0,0,0,1,0,0,0,0,0,1
6360,1245213428018548736,i cant believe that i dont remember what wearing a bra feels like anymore coronavirus,0,0,0,0,0,0,0,0,0,0,1
6361,1245213436696358912,coronavirus infections likely to multiply due to spreading of delhi positive cases in all areas,0,0,0,0,0,0,1,1,0,1,0
6362,1245213440374763521,i will expect nothing less on 4 1 but please do not joke about serious issues like coronavirus,0,0,0,0,0,0,1,0,0,1,0
6363,1245213444803969024,woke up this morning on april fools day and yep coronavirus wasnt a prank  kind of hoping it was so we can all move on,0,0,0,0,0,1,0,0,0,0,0
6364,1245213449451384846,according to my mom  i can probably get you guys the cure for corona by next week  i apparently just lack focus ,0,0,0,0,0,0,0,0,0,0,1
6365,1245213456103596037,coronavirus is over     sike its april fools  were still going through this bullshit ,0,0,0,0,0,0,0,0,0,0,1
6366,1245213486516486144,it would be nice if this was an international april fools prank or something  js april fools coronavirus,1,0,0,0,0,0,0,0,0,0,1
6367,1245213498663030784,i miss going out with leo  coronavirus we had plans i am also currently scared bc   ,0,0,0,0,1,1,0,0,0,0,0
6368,1245213503536824321,as of today  more precious than rolls royce are tissue rolls in the us  coronavirus coronavirus,0,0,0,0,0,0,0,0,0,0,1
6369,1245213515939373056,the new world order lizard overlords illuminati people must be really annoyed at the lack of their unified response to the coronavirus,0,0,0,1,1,0,0,0,0,0,1
6370,1245213519504527360,gross negligence  contain them and let them die  they did not care why should we  muslims coronavirus struggle,0,0,0,1,0,0,1,0,0,1,0
6371,1245213524139429888,oh shit  getting pink eye can also give you coronavirus  d ,0,0,0,0,1,0,0,0,0,0,1
6372,1245213536323661824,bro with how much i cough when i smoke ppl probably think im dying of the corona virus or something,0,0,0,0,0,0,0,0,0,0,1
6373,1245213549288394759,if you havent followed them yet then go follow for all the latest coronavirus news in india,0,0,0,1,0,0,0,0,1,1,0
6374,1245213557551054848,think about this   so we quarantine our selfs  but prisons release inmates due to corona ,0,0,0,0,1,0,1,0,0,0,0
6375,1245213570079563777,great job thus far coronavirus   whatever happens hereafter is out of anyone s control  proudlysan,1,1,0,0,0,0,0,0,0,0,0
6376,1245213591504068610,lmaooo someone said corona took yalls job yall was worried bout mexicans,0,0,0,0,0,0,0,0,0,0,1
6377,1245213596641939457,maybe coronavirus is a big april fools joke and itll end tmr,1,0,0,0,0,0,0,0,0,0,1
6378,1245213600777678848,this is around the time for my yearly vacay  and    well   coronavirus cancelled that ,0,0,0,0,0,1,1,0,0,0,0
6379,1245213608671424512,this year is not all bad  it is going to be 4 20 this entire month  for one  april coronavirusontario coronavirus coronavirus positivevibes,1,0,0,0,0,0,0,0,0,0,1
6380,1245213612752416768,they still havent concluded   if corona hasnt stopped us yet   ,1,0,0,1,0,0,0,0,0,1,0
6381,1245213650748682242,coronavirus coronaviruse coronavirus cases  859 031 deaths  42 322 recovered  178 100,0,0,0,0,0,0,0,0,1,0,0
6382,1245213666330329088,on the brighter side  nature is having a sigh of relief and breathing  coronavirus lockdown environment,1,0,0,0,0,0,0,0,0,0,0
6383,1245213674765238274,okay its april fools day can coronavirus say sike already,0,0,0,0,0,0,0,0,0,0,1
6384,1245213679538372616,i hope the government tomorrow says april fools were opening everything up aint no corona,1,0,0,0,0,0,0,0,0,0,0
6385,1245213687213748224,corona proves that human society is how much poor in medical science,0,0,0,1,0,1,0,0,0,0,0
6386,1245213704976650240,we know nga april fools but please do not make a fools nga positive kas coronavirus wakab,0,0,0,0,0,0,1,0,0,1,0
6387,1245213711477792768,judiciary is biased  impressed by anti hindu  anti national media  also jail is not safe for prevention of corona  coronavirus risk for prisoners,0,0,0,0,1,0,1,0,0,0,0
6388,1245213713004556290,i know this coronavirus shit sucks rn but honestly being stuck inside for a whole month of 4 20 doesnt sound awful,1,0,0,0,1,1,0,0,0,0,0
6389,1245213733854437377,just a reminder as we head into april fool s day   saying i have coronavirus is not a funny april fool s day joke  wash your hands ,1,0,0,0,0,0,1,0,0,0,0
6390,1245213752003186689,that is kind of a high price to pay for some dumbass to do a rally claiming worries about coronavirus were a hoax   ,1,0,0,0,0,0,1,0,0,0,0
6391,1245213762933723136,comment your favorite anxiety coronavirus crossover episode below  mine is s1e4  chest tightness,0,0,0,0,0,0,0,0,0,1,1
6392,1245213767056732161,corona please just let me get my all my shit done thats it  i dont be outside anyway,0,0,0,0,0,1,1,0,0,0,0
6393,1245213772425412610,i am really disappointed has not made coronavirus movie about working from home called zoom barabar zoom,0,0,0,0,0,0,0,0,0,0,1
6394,1245213775742943232,i miss going out with leo  coronavirus we had plans i am also currently scared bc   ,0,0,0,0,1,0,0,0,0,0,0
6395,1245213788724326402,i am going to be my 1950 s mother before this over  do not let the bed bugs bite   or the corona pirates ,1,0,0,0,1,0,0,0,0,0,1
6396,1245213791794626561,okay corona its april fools day    you can say sike now    please say sike    please,1,0,0,0,0,1,0,0,0,0,1
6397,1245213796869660672,anybody posting corona virus april fools jokes on the tl getting blocked quicker than my dad left me,0,0,0,0,0,0,1,0,0,0,1
6398,1245213805925273600,how come nobody said corona virus lockdown was april fools,0,0,0,0,0,0,0,0,0,0,1
6399,1245213839173373956,since and and i cant actually hang cause of corona were face timing instead so its like were hanging out  lt 3,1,0,0,0,0,1,0,0,0,0,0
6400,1245213847818047488,imagine the government just come out and say april fools  corona aint real  would be nice,1,0,0,0,0,0,0,0,0,0,1
6401,1245213860967170048,have not done my own nails in years corona really tryna make me go out sad,0,0,0,0,0,1,0,0,0,0,0
6402,1245213861663424512,my mommys family suppose to be having their family reunion in turks this summer i hope corona doesnt cancel that too cause i wanna gooooo,1,0,0,0,1,1,0,0,0,0,0
6403,1245213869418651650,back 2 school  for one day coronavirus notbetreuung twlz,0,0,0,0,0,1,0,0,0,0,0
6404,1245213869536051200,saying a special prayer for all business owners  this corona virus is really messing over us,0,1,1,0,0,0,0,0,0,0,0
6405,1245213870437724160,3 000 americans have died of coronavirus which is the equivalent of 750 benghazis,0,0,0,0,0,0,0,0,1,1,1
6406,1245213872467750913,stossel knows  free  voluntary action is always better  freedom coronavirus voluntaryis coronavirus truth,1,1,0,0,0,0,0,0,0,0,0
6407,1245213884904083462,ight no jokes about testing positive for corona on this april fools fr,0,0,0,1,1,0,1,0,0,0,0
6408,1245213885680009216,howd i get chocolate on all my clothes    my sister on week 3 of quarantine coronavirus,0,0,0,0,0,0,0,0,0,0,1
6409,1245213897600139264,i cant wait to see all the coronavirus april fools pranks on youtube tomorrow,1,0,0,0,0,0,1,0,0,0,1
6410,1245213901702209537,idc bout no ban ima get this site launched  coronavirus gone have to see me ,1,0,0,0,0,0,1,0,0,0,1
6411,1245213901714673664,and coronavirus will always be around   and thats what the character anakin was about  lol  lol    2ez wtflol2ez,0,0,0,0,0,0,0,0,0,0,1
6412,1245213906160607239,jsksisks aaaaa i miss you too lepas corona ni hopefully kita jumpa uwu,0,0,0,0,0,1,0,0,0,0,0
6413,1245213906957750273,corona virus should just do april fool and go away today abeg ,1,0,0,0,0,1,0,0,0,0,1
6414,1245213927300108289,i would like to thank the creators of cooking mama and food netork for preparing me for coronavirus,0,0,0,0,0,0,0,0,0,0,1
6415,1245213927514025985,coronavirus  nigeria able to test between 500 and 1000 a day ncdc https,1,0,0,0,1,0,0,0,0,1,0
6416,1245213931725086720,i really sick of thos corona shit so many lives taken families hurting,0,0,0,0,0,1,0,0,0,0,0
6417,1245213935839535105,coronavirus is     my boss carrying her daughter in a baby backpack while trying to remove sutures from a dog in the middle of our lobby ,0,0,0,0,0,1,0,0,0,1,1
6418,1245213943750184966,all i can continue to do is pray that god will protect me  my family  friends every other american each every day coronavirus,0,0,1,0,0,0,0,0,0,0,0
6419,1245213944161026054,i request fools and pranksters to stay home or else cockroach on your bed becomes corona in your blood,0,0,0,0,0,0,1,0,0,0,1
6420,1245213955976351744,china wrong for the first phase of coronavirus  the second phase is all cuz you indifferent westerners  stay mad ,0,0,0,0,0,1,1,0,0,0,1
6421,1245213968131596291,ugh just had a terrifying dream where coronavirus was a person shooting at people guess i will be up for awhile now sleepless,0,0,0,0,1,0,0,0,0,0,0
6422,1245213972812333056,i am waiting for public figure whos brave enough to tweet we have found the vaccine of coronavirus  hehe april mop ,0,0,0,0,0,0,0,0,0,0,1
6423,1245213977035952128,i have 6 disposable camera ready for developing ugh this corona thing is really messing up my life,0,0,0,0,0,1,1,0,0,0,0
6424,1245213979950997504,leave all problem guys india corona positive cases 1600  we beg you guys pls stay home n safe master india fights coronavirus gocorona,0,0,0,0,1,1,0,0,0,0,0
6425,1245213989958594560,is nagaland getting corona virus testing machine,0,0,0,0,1,0,0,0,0,1,0
6426,1245213994325028867,selena scrapping the bad liar   fetish   stained era is why were facing coronavirus,0,0,0,1,0,0,1,0,0,0,1
6427,1245214012079562757,corona gotta go   i got a couple flights coming up ,1,0,0,0,0,1,1,0,0,0,0
6428,1245214015816687616,why i just get a notification sayin they need me to help fight corona     what ,0,0,0,0,1,0,1,0,0,1,0
6429,1245214032203784193,take the poll and let us know how has coronavirus 19 affected your life ,0,0,0,0,0,1,0,0,0,1,0
6430,1245214032363048960,   the mit researcher was debunked on this theory today by the us federal coronavirus task force doctors   ,0,0,0,1,0,0,0,1,0,1,0
6431,1245214044815908864,us bites the dust  us turns the world s epicenter for corona virus  us takes aid from russia  tamil nadu demands mass testing,0,0,0,1,0,0,1,0,0,1,0
6432,1245214053972226048,   update coronavirus     palestine  the country has recorded 117 cases and one death from coronavirus 19  thisisabot,0,0,0,0,0,0,0,0,1,0,0
6433,1245214064835465216,i have to many thoughts going through my head right now    jeez corona really got me thinking,0,0,0,0,0,1,0,0,0,1,1
6434,1245214074444623875,april fools today and this year were all fools bc we thought this year was gonna be lit  its coronavirus year now  sigh,0,0,0,0,0,1,0,0,0,0,0
6435,1245214078496378880,   update coronavirus     nepal  the country has five cases of the virus  thisisabot,0,0,0,0,0,0,0,0,1,0,0
6436,1245214090647048192,i heard that there was a fire by the bronx lebanon hospital  can someone confirm that  coronavirus newyorkcity,0,0,0,0,1,0,0,0,0,0,0
6437,1245214099094614016,   update coronavirus     uzbekistan  149 cases have been recorded with five deaths  thisisabot,0,0,0,0,0,0,0,0,1,0,0
6438,1245214112251908097,captain of u s s  theodore roosevelt pleads for help as coronavirus spreads onboard ,0,0,0,0,1,0,1,0,1,0,0
6439,1245214116022804480,when it is all said and done  retrenchments  job losses  salary cuts are our reality  re tile go sotega post coronavirus,0,0,0,1,0,1,0,0,0,0,0
6440,1245214128341385226,they are gonna call april fools on this corona shit right     right ,0,0,0,0,0,0,1,0,0,0,1
6441,1245214154845229057,what if we wake up to us getting april fooled by the government and the coronavirus was just an april fools joke,1,0,0,0,0,0,0,0,0,0,1
6442,1245214170406158342,no april fool please  we are already in a situation  stay safe coronavirus healthcareforall he sgotthewholeworldinhishand ,0,0,0,0,0,0,1,0,0,0,0
6443,1245214203465490432,the whitehouse has released information that predicts approximately 100 000 to 200 000 deaths  due to the coronavirus coronavirus,0,0,0,0,0,0,0,0,1,0,0
6444,1245214225615605762,200 deaths a year on cruise ships due to viruses   12 due to coronavirus    check your numbers     the math is not adding up,0,0,0,1,0,0,1,1,0,0,0
6445,1245214254631915529,eric clapton bonnie raitt dead at 74 mrs eric clapton me bonnie me corona virus maybe not sure now guardian angels crying,0,0,0,0,0,1,1,0,0,0,0
6446,1245214259472146433,in a non coronavirus timeline id be moving to montreal rn    kind of scary lol  im excited to do it eventually though,1,0,0,0,1,0,0,0,0,0,0
6447,1245214270880731141,i woke up scared that i missed my conference call not cool workfromhome quaratinelife coronavirus,0,0,0,0,1,0,1,0,0,0,0
6448,1245214300899287044,i miss making fun of you in band  please make coronavirus go away,1,0,0,0,0,1,0,0,0,0,0
6449,1245214303940161538,the coronavirus would be the biggest flop of an april fools joke ever if it was one    imagine,0,0,0,0,0,0,0,0,0,1,1
6450,1245214326040023041,if you call corona the chinese virus it actually becomes harder to testing for it becomes harder,0,0,0,0,0,0,1,1,0,0,1
6451,1245214335678304256,people making racist comments about the corona virus is dumb af  like yea come im asian without corona  but ill still kill you bitch ,0,0,0,0,0,0,1,0,0,0,0
6452,1245214362886799360,its kinda wild seeing the whole world panic just as much as you do  but my panic is not anything coronavirus related at all ,1,0,0,1,0,0,0,0,0,1,0
6453,1245214363176206338,implememt caa and nrc soon  so ye gandagi hamesha ke liye chali jaye  once corona crisis gets over,1,0,0,0,0,0,0,0,0,0,0
6454,1245214371686436867,who the fuck names their kids  north  south  east what   coronavirus coronavirus quarantine life quarantinegames,0,0,0,0,0,0,1,0,0,0,1
6455,1245214388362989568,so gun girl said corona is god punishing us for being mean and bullying her,0,0,0,0,0,1,0,0,0,1,1
6456,1245214413583519745,is booking open for delhi to leh and return in september  or it might be affected by coronavirus  ,0,0,0,1,1,0,0,0,0,1,0
6457,1245214417232359426,what if tomorrow the government is like april fools aint no corona virus    ,1,0,0,0,0,0,0,0,0,0,1
6458,1245214422336819200,reminder that april fools is canceled because of the coronavirus pandemic  sorry i do not make the rules ,0,0,0,0,0,1,1,0,0,1,0
6459,1245214422362177537,everyone get their corona virus is just a big april fools joke out right now so that we dont have to see them all tomorrow  pls ,0,0,0,0,0,0,1,0,0,0,0
6460,1245214422693490691,imagine tomorrow the government says april fools corona was fake,1,0,0,0,0,0,0,0,0,0,1
6461,1245214426795520009,still waiting on the govt to come out and say april fool s on this corona virus bs ,1,0,0,0,0,0,0,0,0,0,1
6462,1245214451483185153,if you say you have coronavirus as a joke for april fools  ima personally whoop your ass when i get better ,0,0,0,0,0,0,1,0,0,0,1
6463,1245214451705335808,restrictions remain inforce in the eve of coronavirus india and domecile in kashmir,0,0,0,0,0,1,0,0,1,0,0
6464,1245214496785936384,this would have been us if the corona pandemic hadnt halted the privatisation of the nhs,0,1,0,0,1,0,0,0,0,0,0
6465,1245214510719303681,is the most disrespectful roach on planet earth  i say corona takes her first,0,0,0,0,0,1,1,0,0,0,0
6466,1245214514754142208,delhi  a doctor working at a delhi government hospital has tested positive for coronavirus  coronaupdatesinindia coronavirus tv9news,0,0,0,0,0,0,0,0,1,0,0
6467,1245214523083993088,how many people gon post fake articles tomorrow saying the cure for coronavirus was found for april fools  ,0,0,0,0,0,0,1,0,0,0,0
6468,1245214572413358097,since the whole quarantine and coronavirus stuff  is not almost everything safe for work since you re    at home ,0,0,0,0,1,0,1,0,0,1,0
6469,1245214572610555904,coronavirus was created by schools to stop april fools day pranks,0,0,0,0,0,0,0,0,0,0,1
